t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0,0
0.01,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,-0.0063415550074175,-0.00169215684923025,-0.0622250307773217,0.00383543589964971,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,9.7865754190698e-12
0.02,0.0147536578711083,-0.0241823200371289,-0.0859162562442268,0.061651044589528,-0.0135398375064884,0.0248822793018191,0.0103239371578499,-0.105241962674422,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.219869471974871
0.03,-0.00449449180114718,-0.0439678546191814,-0.0284354185340911,0.18025365225629,-0.0403057121168714,0.0181334571198087,0.141767266721709,-0.114899931528248,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-9.50334273680185
0.04,-0.00483646400395902,-0.091795109811366,-0.0269690706325739,0.410413168099001,-0.0818717631487094,0.0417941140385097,0.341706110155585,-0.228917525764592,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-3.31716207262059
0.05,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,-0.0063415550074175,-0.00169215684923025,-0.0622250307773217,0.00383543589964971,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-17.3580414180907
0.06,-0.0144116856786916,-0.0628251789309402,0.0308050367290811,0.294159126920636,-0.0615943468701897,0.0189956896542559,0.270026592442025,-0.12068215117713,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.355719331063942
0.07,-0.0241823200371289,-0.00439678545329702,0.0894589528164431,-0.0569515630857799,-0.0159183481794016,-0.0187275870292944,-0.00448197555768749,0.105954219699021,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-18.8649946999055
0.08,-0.0144116856786916,-0.0628251789293403,0.0308050367290811,0.294746268527914,-0.061594346868805,0.0189956896534546,0.270534766793743,-0.120976249961985,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-6.42774718337198
0.09,-0.0143628325051221,-0.0242800263842678,0.0305117671379754,0.0622381862328523,-0.0282088307983028,-0.000269265266340029,0.0691508199670221,-0.00476695472243461,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-20.2406488305694
0.1,0.0149002173966153,-0.150565475467825,-0.086502795445643,0.762698141239336,-0.122851755287676,0.0883143538959298,0.616790331266893,-0.456903573553025,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-13.2056492541118
0.11,-0.00468990449400312,-0.00449449179901441,-0.0275556097661081,-0.0563644214488616,-0.00623917743799552,-0.00180785109770858,-0.062586306646254,0.00438336117927721,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-12.486951596059
0.12,0.0147536578817054,-0.198930115541329,-0.085916256286637,0.995793365152095,-0.1647850338792,0.112413317269833,0.818829350958025,-0.57315314112801,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-13.1962840670222
0.13,-0.00449449179848111,-0.00464105132025594,-0.0284354185447609,-0.0551901381558036,-0.00626814345434647,-0.00156530876174539,-0.0620106534234424,0.00303368414145802,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-36.5859267673939
0.14,-0.004738757663885,-0.00439678546118332,-0.027262340197139,0.0604767613450616,-0.00617908257067545,-0.00189907482039985,0.0386872903992388,-0.0538884720267428,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-41.24720558593
0.15,-0.0144116856786916,-0.0239380541666161,0.0308050367290811,0.0604767612900638,-0.0279373224448638,-0.000482841585781713,0.0677731953224802,-0.00363083183256053,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-58.5786216842494
0.16,-0.0144116856786916,-0.0630694447829028,0.0308050367290811,0.295920551751018,-0.0618057603340445,0.0191180422338607,0.271551115504576,-0.121564447535976,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-63.6950765198229
0.17,-0.00488531719165831,-0.00420137275173169,-0.026675800976784,-0.0575387047590114,-0.00608336333153566,-0.0021238049907261,-0.0631619598785133,0.00573303823489377,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-48.3790968694453
0.18,-0.0435770292374908,0.0631182979505862,0.147526329738398,-0.287698220456741,0.0328015397946727,-0.0693320705045118,-0.175108595756738,0.271792685170446,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-44.1162044778771
0.19,-0.0143628325042335,-0.0236449351180898,0.0305117671326405,0.0593024779735078,-0.0276591557476294,-0.000587381998126812,0.0666099480127924,-0.00329646069109952,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-41.909705698947
0.2,-0.0143628325063439,0.0245242922380079,0.0305117671453095,-0.172618462567685,0.0140315804911039,-0.0247153113737653,-0.134118925813691,0.112872562175857,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-39.2728486939647
0.21,-0.023986907338586,0.0436747355509291,0.0885791440239224,-0.170857037571767,0.025785704737437,-0.0426374445799372,-0.10350849766087,0.162247905859522,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-41.5093205005139
0.22,0.0148025110515647,-0.0242800263821796,-0.0862095258608051,0.0622381862203038,-0.0135999323747602,0.0249735030372789,0.0106852130018476,-0.105789887967817,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-41.50680428158
0.23,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,-0.0063415550074175,-0.00169215684923025,-0.0622250307773217,0.00383543589964971,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-40.7291769570282
0.24,-0.00464105132025594,-0.0435281760631884,-0.027848879358281,0.177905085716635,-0.0399985794142289,0.0177863743800923,0.140028366246553,-0.113215883389552,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-41.2213577643508
0.25,-0.0143628325037003,0.0245242922300771,0.0305117671294399,-0.172618462535913,0.014031580485564,-0.0247153113675048,-0.134118925794141,0.112872562146207,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-39.3824734988626
0.26,0.014802511050898,-0.0240846136914117,-0.0862095258588042,0.061651044589528,-0.0134308015960496,0.0248756209684109,0.0101770386307945,-0.10549578916946,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-41.483044998987
0.27,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,-0.0063415550074175,-0.00169215684923025,-0.0622250307773217,0.00383543589964971,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-38.7130740642794
0.28,-0.00488531718543858,-0.00420137276292721,-0.026675801006654,-0.0575387047141603,-0.00608336333810999,-0.00212380497973506,-0.0631619598546563,0.00573303818657519,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-41.8655431050911
0.29,0.0145582452001363,-0.0236449351569477,-0.0850364475694707,0.059302478143331,-0.0131726099393082,0.0244439728618405,0.00873193523271772,-0.10330408818758,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-37.8459840458519
0.3,-0.00464105132025594,-0.00483646401311149,-0.027848879358281,-0.054602996525298,-0.00651068578826895,-0.00159427477989354,-0.0612086820188859,0.00324723829810927,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-42.3380867813995
0.31,-0.0142651261653812,-0.0250616771169913,0.0302184975764763,0.0663481774990267,-0.0288364128568957,0.000206828376260943,0.0725611419417586,-0.00707947267314569,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-36.5875813385051
0.32,-0.0240846136903454,-0.179633112651047,0.0888724136363644,0.878952182210507,-0.167537430441303,0.0691327214742935,0.805254164213092,-0.36334690797589,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-43.0131903063577
0.33,0.0341972202570797,0.111922616583032,-0.202637549310882,-0.639396052073085,0.1139990135565,-0.0264640677948166,-0.654901860990805,0.144889061934114,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-45.7151784217368
0.34,-0.0434304697125821,-0.0623855003466171,0.146939790539376,0.292397701872092,-0.0757492894594442,-0.00634046523076954,0.326673879111227,-0.0192845744122154,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-44.2167523949519
0.35,0.0147536578822375,0.151054007185745,-0.0859162562887664,-0.757411518071149,0.13812818581758,-0.0628934638139875,-0.698579301260507,0.305025852432055,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-45.4784993899313
0.36,0.0148025110491212,-0.0240846136896349,-0.086209525853471,0.0610639029440688,-0.0134308015954017,0.0248756209659831,0.00966886424870208,-0.105201690360864,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-48.9446360830082
0.37,-0.00454334497698269,-0.00493417035007569,-0.028142148937784,-0.0540158549431155,-0.00654631013741565,-0.00146076836227002,-0.0608474061983751,0.00269931306114362,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-45.1611061324436
0.38,-0.00468990449418088,-0.00449449179848111,-0.027555609765041,0.0610639029419307,-0.00623917743762299,-0.00180785109812956,0.039048566238272,-0.0544363972610242,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-48.2021094041288
0.39,0.0147536578811717,-0.0239380541780563,-0.0859162562845011,0.0610639029672948,-0.0133284240314391,0.0247599267273629,0.00981576277301493,-0.104947863916933,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-42.9947120769198
0.4,-0.00464105132025594,-0.0437235887540002,-0.027848879358281,0.179079368982457,-0.0401677101933114,0.0178842564484053,0.141044714994359,-0.113804080984941,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-46.0372620592604
0.41,0.0245242922390736,0.0828549793577328,-0.144570172369724,-0.40630082810907,0.0839956483364982,-0.0202760838114549,-0.42407073329596,0.0783894815836557,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-39.9247867253605
0.42,-0.0143628325044114,-0.0240846136885685,0.0305117671337085,0.061063902937661,-0.0280397000146341,-0.000367147336485942,0.0681344711916588,-0.00417875711602761,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-47.2235998400318
0.43,-0.0240846136927894,0.0439678546110732,0.0888724136510359,-0.172618462569823,0.0259904598882062,-0.042868833091547,-0.104886122335211,0.163384028808245,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-47.2752695482122
0.44,-0.00488531719254646,-0.00420137275013302,-0.0266758009725187,-0.0575387047654159,-0.00608336333059688,-0.00212380499229556,-0.0631619598819199,0.00573303824179342,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-50.2919501428767
0.45,-0.00473875766495131,-0.00439678545851753,-0.0272623401907379,0.060476761332246,-0.0061790825689023,-0.00189907482265805,0.0386872903913533,-0.0538884720147832,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-51.2597286499134
0.46,-0.0144116856786916,0.0246708517550509,0.0308050367290811,-0.173205604196326,0.0141339580575931,-0.0248310056189293,-0.134480201672274,0.113420487439788,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-51.9227933000363
0.47,-0.00468990449278152,-0.00473875766530711,-0.0275556097734415,0.061651044589528,-0.00645059091364118,-0.00168549850986856,0.0395567406206786,-0.0547304960733456,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-47.9111868338286
0.48,0.0147536578721752,-0.0239380541630621,-0.0859162562484966,0.0610639029312533,-0.0133284240229679,0.0247599267120658,0.00981576275985545,-0.104947863867718,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248,-50.5156564904029
