t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,1000
0.01,3.56073198568415,4.46728229522705,0.00557528425135378,4.27687458173197,0.165928337804812,-1.27387388123734,3.32506972744482,-1.38147468147665,4.05101420703392,0.367429232033205,121.699563337788,1000
0.02,3.98846005161616,4.34275054931641,0.179104390128071,5.14221878468489,-0.423761410454614,-3.8688731428308,-0.985754822754439,-4.79809995939798,-1.89742576723879,1.8651547462461,293.384168194048,1000
0.03,3.38946921149777,4.18892669677734,0.261103830594205,6.862172041773,-1.12891616165585,3.35473671355821,-0.549925748394233,6.93356280789784,0.538111159403557,-1.65639440872115,456.300610024547,1000
0.04,3.4007185088172,4.05308055877686,0.23964466048393,8.04747062021634,-1.57261103185849,-2.77915692137913,-1.97448797055359,-5.21779628422345,-6.32530558764651,2.25886246239196,610.372878639411,1000
0.05,3.27076809944994,3.70218276977539,0.137739529601736,9.1279057996814,-1.66380348639994,-2.628910191529,1.95082734840099,-8.48690644313675,3.74957669006221,0.974479157882887,751.544606168239,1000
0.06,2.80585701605509,3.45284748077393,0.181441564153625,10.4525166748333,-2.04863803595349,-1.66947440293551,2.2624344971051,-8.30254476300201,6.67231392384774,0.700294274087915,885.698945836147,1000
0.07,2.49200821446939,2.80856084823608,-0.000774233639252997,10.9903945508113,-1.83461920440325,-2.41622696706065,0.609879319266984,-11.1048895931865,0.914345192367769,1.32324023714246,995.337420568423,1000
0.08,1.55261685591918,1.75160121917725,-0.269501481137354,11.1131250731683,-1.33657980200787,-0.512963850210181,-1.4900061201207,-4.19055238305933,-10.3791745906818,2.63816550284053,1070.84851541065,1000
0.09,1.53050592966844,1.49745082855225,-0.103052468095631,11.2263103510458,-1.13977730754414,1.49960001678751,-0.322905561397991,11.1054522278957,-1.99951674729612,-1.85011658739923,1131.80737443559,1000
0.1,0.983007612841275,1.09001636505127,-0.0603244452870809,11.5784480744515,-0.89343498518391,-0.381310441964996,0.908044796500456,-4.66395492733577,10.6351403526847,0.33627362450739,1177.01178049766,1000
0.11,0.207250321399206,0.512589931488037,-0.0646712798811773,11.754897281078,-0.537169234582053,-0.0137695238743682,-0.216669034183053,-3.70456706510785,-11.1688112051102,2.77565739728553,1201.17067715577,1000
0.12,0.120215947282643,-0.0343666076660156,-0.20723057287911,11.1555854775186,-0.0420856825013972,-0.0168773950392172,0.238980203894711,9.20753220125333,6.29842911476965,-0.97462681762007,1202.64569310396,1000
0.13,-0.32434567002164,-0.340080261230469,-0.0170140079552433,11.163685723554,0.10286515198328,0.322859306866024,-0.0353759536758854,-11.1398962795563,0.735643292977219,1.51406925543249,1189.87774508015,1000
