t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,1500
0.01,3.77814716371708,4.58933258056641,0.184029925044959,4.37012660353781,-0.0527748260413394,-1.18761447415304,3.59135557482098,-1.6215470002229,4.05849443011577,0.368037508594776,122.904197469665,1500
0.02,4.02189310268157,4.59854125976562,0.156246558847422,5.49168075559377,-0.452031621555924,-3.82188030497633,-1.26224722260868,-4.98553696416536,-2.34676613389284,1.92861561060827,307.987830172135,1500
0.03,4.0777176340319,4.57251167297363,0.240341411761955,7.12305445695944,-1.08764184079857,4.08268990265201,0.131103988824608,6.99478931125822,1.73025780211306,-1.47982312814999,478.603346393986,1500
0.04,3.39844726900293,4.4080228805542,0.371736749399847,9.09141516962946,-1.80827173541483,-1.88958705531711,-2.84905121249616,-2.56465990832011,-8.90764817504173,2.6649215580709,646.590028287091,1500
0.05,3.5290593765326,4.25691699981689,0.267732519897786,10.192361741841,-2.23221975581616,-3.52799850397409,-0.281366915716947,-9.72441064767303,-3.78191492107163,1.7261005169989,811.453645387272,1500
0.06,3.47620914307457,4.00675201416016,-0.0394693487251021,11.5034359189567,-2.14087138363378,-3.22468186017874,-1.29885131424585,-9.9412379346666,-6.17123622535639,1.94234703188737,962.11596975131,1500
0.07,3.04235158483212,3.83169174194336,0.0684811255090122,13.0594410083622,-2.57024864092714,0.297109612047398,-3.02858361428417,4.11886590050005,-12.6566236106151,-3.02129824916609,1109.30145430842,1500
0.08,3.20848203975771,3.58044624328613,0.181681204473435,13.8116071550493,-2.87956997560998,2.12925495746105,2.40699779510374,6.29049210660217,12.6286232229257,-0.667682250736495,1246.93598695121,1500
0.09,2.32418800804695,2.97728443145752,-0.107210312595446,14.8994540060693,-2.65681226594868,-1.01597779123794,-2.09311563836959,-4.78271178473998,-14.3589013883228,2.6436056607969,1366.27829064097,1500
0.1,1.93113631109939,2.46212768554688,-0.287456853304651,15.4560428510035,-2.269269417425,-1.11579312692601,1.60216247380316,-8.90221556681069,12.8370324570342,0.460556880487919,1464.29003876934,1500
0.11,1.5601994102496,1.79363489151001,-0.273883387423856,15.5042230456023,-1.93600670547327,1.25375528521094,0.96815907497456,12.8244270055099,8.92542022494016,-1.08700662181525,1538.84686055805,1500
0.12,0.934785656865505,1.09414482116699,-0.199996494656067,15.4094680748435,-1.40228054321669,0.884463601392555,-0.362694030786142,13.5102938223952,-7.54254982774754,-2.1707268772681,1589.83169466449,1500
0.13,0.357356823850725,0.498764991760254,-0.483015174879142,15.3610390771364,-0.452838982860756,0.532464910568011,-0.278367882001508,2.8227317170693,-15.1062493798812,-2.98633562425181,1613.56965995913,1500
0.14,-0.0632922912544916,-0.054804801940918,-0.178218792258737,15.038440391991,-0.116723744272435,0.184515833801577,-0.0414940853967776,-7.92061001216682,-12.7840623782546,2.57914670458876,1615.34756099644,1500
0.15,-0.339011356697782,-0.363696098327637,-0.288702448784787,14.8248135029949,0.443279108011628,-0.421054179110296,0.144883339822625,13.9618894126073,5.00372219415739,-1.19677954422132,1602.55771491406,1500
0.16,-0.177591733601029,-0.261856079101562,0.0769392931013153,14.8962185965277,0.254664658982406,-0.192688395118262,0.0181565705213705,12.9300670603767,-7.40105049153388,-2.07357319679052,1587.40615052846,1500
0.17,-0.243896798932419,-0.212090015411377,-0.0855107679577745,15.0924822432521,0.362335623760349,0.0623634074282408,0.250815759832089,1.04850201938539,-15.0603768506126,-3.04808182423994,1575.64579997835,1500
0.18,0.0629852436854803,-0.0830020904541016,0.0182979136208404,14.9631643513786,0.201524431461431,-0.0617607855688259,-0.0220807592921209,-12.2431325481858,-8.6048012708254,2.19688415355198,1570.65454218214,1500
0.19,-0.222897806007036,-0.145032405853271,-0.0588131024999726,15.1387724083525,0.203221602326486,0.17574326759509,-0.149186852113124,-13.57108781925,6.7118778634411,1.12492377751017,1564.97237160574,1500
0.2,-0.00426134751566702,-0.11352014541626,-0.0386553351192782,14.9069591077263,0.130812277120441,-0.0385863394672431,-0.00484648556705349,-0.095042698924062,14.9072300772696,0.015150548244933,1560.69299590713,1500
0.21,-0.0349738812642427,-0.144295215606689,0.0861952918522189,14.7385650903018,0.0242416197702491,0.00609253724095175,-0.0928206964967521,13.2754564084476,6.40219850712233,-1.11979780915123,1557.84528833611,1500
0.22,-0.158507757655098,-0.137768268585205,-0.112991790498671,14.7996741012738,0.203487782843489,-0.046587966858861,0.189001098676438,11.0926101755262,-9.79927345651167,-2.28061859997561,1552.93149090245,1500
0.23,0.0413610204331736,-0.117016792297363,-0.0612819319093606,14.5582423196155,0.118198200030265,0.0443074432226244,-0.0591866510700752,-4.89089151273412,-13.7126062607296,2.80710590195131,1548.88627391768,1500
0.24,-0.0309015212615982,-0.150605201721191,0.147388333373659,14.5132509145181,-0.0661806778330955,0.0303120943600165,0.147510683567175,-14.5128703999714,-0.124196390902654,1.57479380445884,1543.74574322157,1500
0.25,-0.096935202919755,-0.120742321014404,-0.118300855156726,14.5417348017524,0.225178656176271,0.0655405067010888,0.138188161132824,6.00971898353944,-13.2437167823304,-2.70011689962053,1539.60991048711,1500
0.26,-0.0291528133701606,-0.0984187126159668,-0.200400379953725,14.4826081497476,0.292314810643649,0.154090371982534,-0.131401507127114,-11.0785707421434,-9.33255897806066,2.29104119805074,1535.26252542709,1500
0.27,0.0697083758832458,-0.0972628593444824,0.100203545327448,14.3506173772683,-0.0152394631022133,-0.00026287173608433,0.122065306549077,-11.8067076590336,8.15733446685296,0.965137358029242,1531.47158435614,1500
0.28,-0.250870372066687,-0.082542896270752,-0.0443087524894904,14.5905780314654,0.117619241089637,-0.13492449208958,-0.216089311541366,5.56631941686342,13.4875827978035,-0.383344963988413,1529.72513306281,1500
0.29,0.028187479829625,-0.0586652755737305,-0.112776932283755,14.3620779323869,0.177861639836309,0.0479102763474931,0.10591400235468,14.0985136449479,-2.74460020806259,-1.75068109844613,1526.33020877742,1500
