t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,1500
0.01,3.57743580104846,4.58933258056641,0.286961329681823,4.79663554009476,-0.336452581690404,-2.10999173447341,2.90315838283237,-3.37671462974959,3.42326031050246,0.708524537865313,236.570525721954,1500
0.02,3.24474489412325,4.57141304016113,0.535975160735007,7.51309087582848,-1.24193078379698,1.02262623323959,-3.12567982812604,4.57034746111936,-6.09104676265415,-2.66169571850782,548.990131154144,1500
0.03,3.35751800594016,4.37872982025146,0.511759751664082,9.92412414141926,-1.89869484768979,-2.6868863124817,-2.07737024803818,-5.47246274360355,-8.49384680923875,2.38020836230962,826.837241545325,1500
0.04,2.7206923241793,4.00265312194824,0.0332294637929553,12.5731941126548,-1.98593603175077,-0.079483646088186,-2.71973404400443,1.77187130499194,-12.6051427677457,3.12458918189484,1086.24947460844,1500
0.05,2.52862919391754,3.59855270385742,0.373129580004978,14.454220137154,-2.64238654443252,1.76078007919004,1.85279378143772,6.16039228841975,13.3400244855954,-0.613435566296859,1320.02919725873,1500
0.06,1.88885011485757,2.54163360595703,-0.0129920799594356,15.3276655903015,-2.20426489516235,0.580952687150446,-1.79733623060122,6.7158169350665,-13.9532762844728,-2.83584083614619,1494.47126030864,1500
0.07,0.665352750888421,1.24413681030273,-0.260976761019491,15.6109670177149,-1.36274991423059,-0.365865778191879,-0.613958781397468,-11.5013784243606,-10.6431984335805,2.23038670116711,1592.87833225221,1500
0.08,0.309028855832297,0.316510200500488,-0.369883801388922,15.0532020438238,-0.366858077018619,-0.346871986174437,-0.334653082272282,-15.005887862279,1.24772035551349,1.46347249501559,1620.96283933792,1500
0.09,-0.314408617745097,-0.126345157623291,-0.251636471450799,15.1827565093251,0.130775748733734,0.036743976654124,-0.401028144718338,-10.434879366382,11.0293467679172,0.766322738087227,1611.44237648478,1500
0.1,0.292074726529959,0.315404415130615,0.11202561302662,15.5502686346895,-0.189817779956718,0.106913265895857,0.29398458705691,-0.461066289705895,15.5445908044275,0.0174460753137463,1615.83086010526,1500
0.11,-0.276666056265538,-0.161375522613525,-0.0936945057248601,15.4434544632081,0.0362024092562704,-0.25250610265093,-0.146844935958275,10.1816343962821,11.6118869005887,-0.717520535248639,1610.00538720212,1500
0.12,0.133034312579686,0.0220751762390137,0.0458979640883296,15.2436290139438,-0.0800363625173695,0.136436283450988,-0.0344948110457929,15.1823708584851,1.36756954100937,-1.486213044576,1610.6605212485,1500
0.13,-0.178292583689296,-0.191207408905029,-0.109420220841591,15.1755363526937,0.130366631612277,0.088696311654433,-0.189457104449864,-12.6011990879913,8.45716740968112,0.988293631324623,1600.53669415012,1500
0.14,-0.0428353425696787,-0.0977745056152344,0.0147262622033951,15.1196805461171,0.119002869651309,0.0201658955836473,-0.0405594135417945,-1.84608764805459,15.0070270838469,0.130270504414315,1592.068383336,1500
0.15,-0.163309831009892,-0.157785892486572,-0.0520843001986752,15.1469348568912,0.136945617515787,-0.154693804732866,-0.0738424133471747,11.1342600219389,10.2701822488657,-0.816704444030777,1578.88109176261,1500
0.16,-0.0331395804393516,-0.127157688140869,0.0469887884222783,14.9810158558682,0.0640346165501827,-0.0444353592608941,-0.0364921481478572,14.4252952407467,-4.04299316387993,-1.83978203210128,1570.15344500305,1500
0.17,-0.128827499122623,-0.108646392822266,0.159515777978383,15.0019417071965,-0.111817008011533,-0.183803157208415,0.0908746793912187,3.38590689693955,-14.6152794196573,-2.92139308078019,1564.30608239103,1500
0.18,-0.100216244540162,-0.100541591644287,-0.00736565512344981,14.9142842553113,0.0354263007700713,0.0834941797778377,0.0559130618760705,-11.7724537472647,-9.1567714091554,2.23423696724076,1558.04030948448,1500
0.19,0.0815537982081786,-0.10706901550293,0.0285293091955733,14.6312125285669,-0.0165484512231123,-0.0576185763049263,0.0643820095209083,-12.8180729145695,7.05476155969202,1.06653333753168,1552.39249363426,1500
0.2,-0.155599863449512,-0.0917387008666992,0.0143780690113154,14.7834177576433,-0.0301677995253105,-0.00643378968968016,-0.156130242823836,1.93529434917099,14.656226883997,-0.133327001084487,1548.34916393821,1500
0.21,0.0142436645534198,-0.0748014450073242,-0.107689080043576,14.6249603206607,0.0558942772441218,-0.00731710090917245,0.108380256388454,14.3476262334223,2.83517371904115,-1.37188214558438,1541.50507229344,1500
0.22,0.0939889313347149,-0.0583863258361816,-0.0893375464111629,14.4940015229118,0.0507391735152423,-0.127568157205706,0.0232697589018192,-8.50203626336498,11.7385703552998,0.630338150758777,1539.0511780133,1500
0.23,-0.16747543352349,-0.0756416320800781,0.0957585061048191,14.6433367347823,-0.0675271171512754,-0.0270734481921618,-0.191009792231429,8.92715632620164,11.6076591338363,-0.660208957555111,1536.23039202395,1500
0.24,-0.132064496106061,-0.0716328620910645,-0.123648759452054,14.5638417574648,0.191707258672332,-0.0719614814256304,0.165986722471433,13.2850632568456,-5.97070621209195,-1.9800136799958,1531.65903380508,1500
0.25,0.0811676299687964,-0.0617976188659668,-0.0095813951495717,14.3426780670551,0.0801948927714313,-0.00651474074094912,-0.0814711325614288,-2.8900524079917,-14.0487167540339,2.94429786869989,1526.55841649821,1500
0.26,0.0649336971135456,-0.0439729690551758,0.0821954965375485,14.3499135854697,-0.0381556781815373,-0.0635014411680383,0.0833069723460767,-14.3484247222931,0.210199321866081,1.5534887880954,1523.54132155347,1500
0.27,-0.174943362837387,-0.012908935546875,-0.0277887341638581,14.6132598297875,0.0732295553583702,-0.00166011496969994,-0.177128873890088,-2.08470301284457,14.4639807372969,0.148156002900253,1522.41605280819,1500
0.28,0.0620150667491252,-0.0022883415222168,-0.124977630349851,14.4157354020233,0.0931036509420347,0.0221539198755562,0.137747887192181,13.7946004771099,4.1870148253721,-1.26964977045992,1520.66395778047,1500
0.29,0.121879973618567,-0.00954675674438477,-0.0488638675524422,14.3164529085339,0.0287898610747514,0.0976737706948864,-0.0877624067564696,6.2978273937688,-12.8568667589217,-2.68409382902074,1521.03030460568,1500
0.3,-0.0171695167419464,-0.0288004875183105,0.198221882182432,14.3969197371813,-0.264932062928615,-0.0984907321642267,0.172876495102291,-11.6970547618706,-8.39764233666852,2.17505347996314,1519.92240920916,1500
0.31,-0.141779226997014,-0.0186281204223633,-0.0469223395074243,14.5311991712274,-0.00716515819028712,0.0611586715488837,-0.136244897324988,-9.81996525199871,10.7109328792085,0.741535859668502,1517.93600370959,1500
0.32,0.0355029296635819,0.00674247741699219,-0.162330063583447,14.3862838413215,0.118976779916891,0.118783790574703,-0.11619775666685,-7.73138508609351,-12.1328068841368,2.58251719814877,1517.91056753001,1500
0.33,0.226834031549486,-0.0120019912719727,-0.0593291296375816,14.1582064642769,0.0448995456030253,-0.230983416115039,0.04025276353709,-12.8603575277004,5.92182661971853,1.14243986015897,1517.36078546275,1500
0.34,0.00968579579911203,-0.0113482475280762,0.0697359663808708,14.3334288677135,-0.0764794951870083,0.06949901570388,-0.0112608376032994,4.14412698063012,13.7214883954839,-0.298642198761991,1517.98681478064,1500
0.35,-0.11877028539697,-0.018345832824707,-0.160550457637269,14.4561824580415,0.155811723213925,-0.0883047286015723,0.179123156089371,14.1977287078092,-2.72580044990978,-1.74969898547643,1515.9013535661,1500
0.36,0.0701691793126524,0.0165567398071289,-0.0759116834395882,14.321966895251,0.0423170372918563,0.0716386313337129,-0.0745265315755119,-0.887398768852033,-14.2945111810566,3.08254721877375,1516.24768857088,1500
0.37,0.234126363867145,-0.00258255004882812,-0.0447415917915014,14.1355031821762,0.0104372985630387,-0.231066162533451,-0.0585268555942746,-14.1113170520084,-0.826613699505724,1.63004590629622,1515.89756477882,1500
