t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,1000
0.01,3.89349465448799,4.46728229522705,-0.124981111905664,3.67973027719534,0.2598209373782,-0.8549077110279,3.80053334526679,-0.436772903726895,3.66294297839567,0.189172310534926,63.7443671166724,1000
0.02,3.86988420391636,4.39654731750488,0.29415317588528,4.7541025926868,-0.385580415843499,-3.0244497351062,2.43212533443916,-4.13811871663685,2.37194797706298,0.969392151642997,150.445324606874,1000
0.03,4.38556150423395,4.33469009399414,0.215128955520332,4.66738260112872,-0.474423970857832,-3.03967917114698,-3.1685612999305,-2.70418596695712,-3.83365578861168,2.42596598118374,247.735305608669,1000
0.04,3.56138787638918,4.18137836456299,0.0613064597516879,5.82664057275386,-0.647577489406619,3.52201079442821,-0.531678523198291,5.86110680470123,-0.128545683446191,-1.70341133939065,339.042210619571,1000
0.05,3.89373489409113,4.17480850219727,-0.00898895462933769,6.84375301177839,-0.859744314981297,-3.41832547026141,1.86448470257341,-6.41398298792696,2.53711209920886,1.06915377080729,419.782253221795,1000
0.06,3.85066751913748,3.90129470825195,0.238319094503292,6.93709192472974,-1.38962589088852,3.66634203137982,-1.20098811096652,7.06339938505038,-0.40335296707508,-1.82554054852488,505.152705845687,1000
0.07,3.34267458502693,3.91732788085938,0.0797443945098952,8.12390101031997,-1.52723913148834,-2.7790520968789,-1.85922080256051,-5.76326539374149,-5.92579100133719,2.18427320285889,588.905108665668,1000
0.08,3.46914445481683,3.87856864929199,0.23997006735113,8.9820551281467,-1.81595080074523,-1.43916870101892,3.16565038050925,-5.87003477177398,7.03688023302643,0.495752144289617,666.055459735375,1000
0.09,3.27162837423414,3.5663948059082,0.15479714963418,9.30039535671656,-1.93411661446641,2.02876738153454,2.57130653331147,3.83597332780138,8.69042401140395,-0.620719351768649,743.493475807046,1000
0.1,2.93781877352356,3.33877754211426,0.0559087979135777,9.82586087884258,-1.90669530678843,2.74365027949762,1.05180230250949,8.3899311811722,5.45821250763403,-1.18568924308397,816.296362575868,1000
0.11,2.59749956893294,3.15127944946289,-0.107514811394362,10.5924852000557,-1.78691808249215,2.4218432040878,0.94511318903596,9.4383075734958,5.12953887742634,-1.24009530443489,882.066731443752,1000
0.12,2.49667532643258,2.760573387146,0.149138673066771,10.8420989127751,-2.04667463969611,1.96507747039589,1.54728813243165,6.74350488878515,8.73299076663338,-0.84412601689933,939.69717866104,1000
0.13,2.07171348783332,2.18428516387939,0.0138673234748296,10.8663253209228,-1.80934331209773,0.134423025428696,2.06739438147768,-1.1738271904765,10.953213178244,-0.0582355584734053,988.155537250132,1000
0.14,1.74374497580764,1.77335834503174,-0.279366557231256,10.8935992692147,-1.36360222479172,-1.65429570068685,0.618059826103146,-10.1463341662527,4.19306797612742,1.05438501650285,1028.05910721372,1000
0.15,1.13264620755582,1.21556377410889,-0.169701615821417,10.8590968097114,-1.11605352893356,-0.617898282666921,-0.964306892114874,-6.30862309380001,-8.90880652290209,2.42301257676138,1057.26706467872,1000
0.16,0.520810913731216,0.578303337097168,-0.334276121340286,10.4699076760696,-0.512100570726878,0.608904920611641,-0.110541082022841,8.00842427290076,-6.76360513374145,-2.32099716515695,1074.83106418409,1000
0.17,0.119133102978071,0.0776557922363281,-0.253442757913108,9.94533380400461,-0.137330294228116,-0.118491890065267,0.253743176760571,6.25955279627506,7.72958749697775,-0.694506068602106,1081.4969251758,1000
0.18,-0.217636671663791,-0.303891181945801,-0.287211274632526,9.60934941781734,0.261199176332941,0.00766419770177432,-0.360273919681291,-7.62727721322936,5.85085152400706,0.943618534630912,1077.70614757437,1000
0.19,-0.328293089409285,-0.409605026245117,-0.283492009171798,9.50354222180142,0.494094719599851,0.420296774106414,0.107213308380522,-5.83975139348244,-7.51390364696132,2.53285792608737,1069.37194517355,1000
0.2,-0.291739181518262,-0.409232139587402,-0.0911909979831422,9.38957981626796,0.36857586591797,-0.176172583708126,0.249781442256446,7.23050092223408,-6.00165924628982,-2.22435871934073,1060.69274987647,1000
0.21,-0.314181879426168,-0.387270450592041,-0.124332841205827,9.46218201361209,0.350253813223008,0.286147396336536,0.179690223250722,-5.88171259849658,-7.42031152318338,2.50834857912575,1051.21394223698,1000
0.22,-0.284111545055438,-0.309329986572266,-0.184981788526799,9.51481199618672,0.353413432864284,-0.0624348532283553,0.333225931197912,6.31560718880343,-7.1252827462524,-2.37923507624018,1043.82979080655,1000
0.23,-0.345614184134082,-0.263023376464844,-0.0768021738831464,9.59592306908755,0.185437487127585,-0.335909262374676,-0.111860205787158,8.32525802231239,4.77558430680498,-1.03067306453287,1037.83927429421,1000
0.24,-0.417758621533145,-0.226702690124512,-0.00885824902889709,9.62510508386046,0.0819148127904322,0.106080118624281,-0.404163015222558,-2.56156358553172,9.27834844728247,0.27788004653612,1033.36172463623,1000
0.25,-0.500300553202504,-0.202195644378662,0.0281847111257972,9.6858240145279,0.117675542375479,0.500692149314274,0.0200597380598377,-9.68263761185399,0.2748877065079,1.55456285253182,1029.06573337822,1000
0.26,-0.273834502248423,-0.194168090820312,0.0664430440705369,9.46944949316182,0.0267786089025165,0.0304321605281586,0.280131926657047,-3.2388616101656,-8.89836874194551,2.79534275734504,1024.41071709181,1000
0.27,-0.0912615667176899,-0.185977935791016,0.24732596529088,9.25772268688712,-0.110727995934993,-0.230095450812258,-0.128665808132296,7.10811939243772,-5.9323122590807,-2.27823141857548,1020.39856280062,1000
0.28,0.103129787177676,-0.141166687011719,0.0147347320802776,9.11500192922644,0.131145931008825,0.0985157841254887,0.0338748521905313,8.1735570198115,4.03651149743339,-1.0976938464618,1016.90785189558,1000
0.29,0.123728082405047,-0.085782527923584,-0.128453183180721,9.19695556059915,0.213337545816971,-0.135990339858636,0.115392747215858,-0.366291808960861,9.19213439864644,0.0630197047282047,1014.20570147264,1000
0.3,-0.0765167975126649,-0.0519013404846191,-0.068560501555776,9.43982534398572,0.078636614743009,0.0475592822224022,-0.0910685310613037,-8.81071024156594,3.38937623779044,1.21188917642092,1012.73834899835,1000
0.31,-0.254974324323596,-0.0320644378662109,-0.0354650453463992,9.62407927414911,0.0560358291851447,0.20602939097773,0.15434236475784,-6.87356398396618,-6.73647979642053,2.35194494513824,1012.00031916925,1000
0.32,-0.316598287063104,-0.0277762413024902,0.0753921366439656,9.64746091833452,-0.0559563343052732,-0.177961579685024,0.272485092794165,3.31338325712394,-9.06080154696877,-2.79681506039578,1011.70195670106,1000
0.33,0.0135126814057931,-0.0402636528015137,0.212656417411924,9.26976202809042,-0.151082539977826,-0.0072376647392262,-0.212962345578676,9.2404967351635,-0.75135482878986,-1.66822590895354,1011.05211251086,1000
0.34,0.181532512619893,-0.0534062385559082,0.0730572859034635,9.09184988270349,-0.00279648044875792,0.156885491863896,0.116954532209296,4.73104872692896,7.76395002903434,-0.547581787985252,1009.61852496213,1000
0.35,0.174431894230234,-0.0313501358032227,-0.0587973397287713,9.12987441639398,0.143664286689691,-0.143181481663181,0.115683517376783,-4.77557195334796,7.78261901963547,0.566108505903958,1008.64101458794,1000
0.36,0.0261769253574108,-0.0127029418945312,-0.210884133601115,9.33486075041323,0.217773278062974,-0.0237925828959767,0.211166432524202,9.12762393996002,1.96812896958315,-1.33509961951599,1007.7391664925,1000
0.37,-0.259079091373832,0.010401725769043,-0.109500013483264,9.62069433120863,0.111378942302501,-0.165418386758384,-0.227484034301704,2.29096997067561,9.34460385874119,-0.228846440392374,1008.07761776769,1000
0.38,-0.261256536615906,0.0179405212402344,0.133536293672366,9.61104841046363,-0.147005750484831,0.286328139349407,-0.0640555717248473,-7.490405079586,6.02392679094486,0.878193752249403,1008.54416077282,1000
0.39,0.141389549341985,-0.000965118408203125,0.199057218767416,9.19518098404154,-0.160634572623811,-0.209384619881061,0.125590055194716,-8.35790396005332,-3.83700380371537,1.98371348021338,1008.29037214507,1000
0.4,0.244136667799998,-0.0222663879394531,-0.0285521405026194,9.07377507750557,0.0397583179583167,0.0154472702380994,-0.245314734848845,-0.52524684930583,-9.05864728468343,3.08805622483999,1007.57903678862,1000
0.41,0.189292343328807,-0.0201120376586914,-0.183163466917929,9.17156223322943,0.232304827738413,0.255669603387347,0.0633521961739513,7.81490856005774,-4.80611314150295,-2.09684372396141,1006.45397492225,1000
0.42,-0.109713524507366,0.00243234634399414,-0.173286049531314,9.48942256176469,0.178819121135547,-0.185839013881889,0.0867696568012385,8.08792010712776,4.96655465836538,-1.00125310748662,1006.39774658808,1000
0.43,-0.282862185618266,0.0276002883911133,-0.0393225756417181,9.67195622437874,0.0164672821988222,-0.0120230735137113,-0.285329155031737,-0.910871809572625,9.62898337957894,0.0960187976258077,1007.05071355713,1000
0.44,-0.0824213576410324,0.0328106880187988,0.106566011239328,9.45579599294732,-0.0832642412289583,0.115725909796431,0.068971796762443,-8.82918735962743,3.38592105086655,1.19579624195081,1007.90062956494,1000
0.45,0.167013885062664,0.00431060791015625,0.0598072097226407,9.15951588535941,-0.0566509746482519,-0.164478784124058,-0.0664625436738935,-6.80062922584278,-6.13607225509064,2.29868485964109,1008.04001418261,1000
0.46,0.229325982450998,-0.0262517929077148,-0.0336583072257238,9.09613738148091,0.0866501208251092,0.0907043177841962,-0.213297947968845,2.22251880070613,-8.82086354540876,-2.88524289566421,1006.90463003351,1000
0.47,0.0401132399124472,-0.0176982879638672,-0.149197498067576,9.3179205636553,0.208257826380578,0.0715667518323195,0.136920288774415,9.05015299911129,-2.22749761964317,-1.78978108385158,1006.06653594961,1000
0.48,-0.156401059800824,0.0141448974609375,-0.165480809051506,9.55287979367884,0.162405181392395,-0.227269103989268,-0.0139263793958543,6.24946783776246,7.22689695098755,-0.69599679130188,1006.13857845549,1000
0.49,-0.235153668423881,0.0346479415893555,0.0327805438849769,9.62616968934989,-0.0652539833451868,0.121529638360295,-0.203966563021049,-3.79845741676094,8.84528813683052,0.398840616582002,1007.07659196627,1000
0.5,0.0361272005176386,0.0260763168334961,0.105155035623101,9.3198869118027,-0.105051688122288,-0.0283703993163879,0.107507565207133,-9.30277472889583,0.574204013731801,1.49787928332059,1007.82713018675,1000
0.51,0.23557082497918,-0.00682353973388672,0.0700280792703907,9.09570462390623,-0.0066480330292886,0.158300852550571,0.18798506735758,3.62733971318743,8.34112063255445,-0.410935422172071,1007.40677309206,1000
0.52,0.172657423011886,-0.0195035934448242,-0.0177462953095378,9.17024889030043,0.0645681861610841,-0.123269634677777,0.122188845173059,-5.76873235248015,7.12876993640343,0.687377677172911,1006.52868446319,1000
0.53,0.0227276221981484,-0.00290441513061523,-0.159031255406227,9.35868934510595,0.164984778348851,0.0110338440486405,-0.16026771132194,-9.18624397043179,-1.79588639701737,1.78148591664791,1006.0282562503,1000
0.54,-0.249966132287719,0.0247817039489746,-0.102369100769745,9.64202036312089,0.101113021330487,0.164466613598433,0.214273734029048,-2.63168333766013,-9.2764768816724,2.87564787152188,1006.627272961,1000
0.55,-0.249071685192637,0.0325546264648438,0.141378770866365,9.62967811903783,-0.188880014728578,-0.279334696370187,0.0632201599188079,7.24589635862933,-6.34534177930882,-2.30964311707055,1007.44121773288,1000
0.56,0.138377518450548,0.0145082473754883,0.188486903320047,9.22711411450834,-0.201201274420093,0.196031459499496,-0.127464964685242,8.56136681057246,3.44718945951852,-1.20981405207833,1007.58051078878,1000
0.57,0.224294788832514,-0.00661134719848633,-0.0653452357033436,9.11264549035736,0.065981044487601,-0.040487427651815,0.230084593853406,1.05966613286491,9.05106452402264,-0.109305371997549,1007.3767094361,1000
0.58,0.164554681935437,-0.0182890892028809,-0.161357891889996,9.19130454747358,0.176434786952226,-0.226171914788638,-0.0442817974217104,-7.57982224919354,5.20168272668432,0.988549097990596,1006.42207801208,1000
0.59,-0.113649327221602,-0.00361537933349609,-0.226237012700472,9.44126989492174,0.230254689009782,0.210230016834557,-0.141076913473814,-8.33347592529054,-4.44339661218415,2.0850319220077,1006.66657202287,1000
0.6,-0.311958306405442,0.016179084777832,0.0831279909161397,9.66934852131739,-0.081942524403755,-0.0957591133463572,0.308315487804659,0.475520429929399,-9.65799646535078,-3.10087071109075,1006.75066804395,1000
0.61,-0.083714433138307,0.0307755470275879,0.166394397354156,9.45558986850718,-0.180555756881616,-0.145836636954283,-0.115874402300014,8.65772789025119,-3.8058544272115,-2.00405283475614,1007.3184150709,1000
