t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,500
0.01,3.51746793539582,3.75998592376709,0.000741190473160916,2.32011000722526,0.0424492463730616,-0.250456274607628,3.50853999270505,-0.123346889919451,2.31721771288147,0.07147458962227,23.823324957632,500
0.02,3.46093716097246,3.53973865509033,0.0749949586493429,2.40413703700346,0.0231113774814735,-1.13505644224228,3.27037568926679,-0.815635191608869,2.26166935308193,0.355729729023739,53.8637505536593,500
0.03,3.78325616086973,3.87442493438721,0.0690941242867054,2.71473272464548,-0.377977667743638,-2.85328039368232,2.48527506964476,-2.32230219798833,1.45586860148592,0.87248389555774,87.7416965408915,500
0.04,3.37904887024834,3.65398502349854,-0.152238157821895,3.12070344982358,-0.00144147020836313,-3.35871583040162,-0.400219558284084,-3.11215440298922,-0.230839926208641,1.64437251465304,122.73254726145,500
0.05,3.34460126898096,3.72238922119141,-0.0869003700977986,4.2812226959074,-0.0473927599593958,-1.4949665815565,-2.99315623428204,-1.96997185457129,-3.80135827538607,2.65239942606326,151.650988141202,500
0.06,3.12090338036383,3.47493934631348,0.118598343563781,4.8153890077309,-0.248542715319406,1.98970222382064,-2.40731978290914,3.39195058341815,-3.42701269574,-2.41290479263868,181.162448321229,500
0.07,3.44718009683993,3.40097332000732,0.0118516325391447,4.42180456744076,-0.331448531844391,2.8453363356137,1.94608638515344,3.45311965715012,2.781758148241,-0.967481082102414,212.753840674124,500
0.08,3.34206927190406,3.24554252624512,-0.123786076812557,4.62861860998042,-0.399094276183023,-2.24082837253822,2.48262728089532,-3.2779750350633,3.29215220599547,0.697229876358406,242.115628224528,500
0.09,3.1117806386154,3.4686222076416,0.180329643959659,5.07448455086386,-0.663352771751755,-1.79028374225142,-2.55158414432731,-2.10522612316107,-4.66459573029721,2.58765531582669,273.425812628297,500
0.1,3.26766945826698,3.3176794052124,0.206272291563742,4.74476558299628,-0.871271840194302,3.2664075191935,-0.225374943846829,4.74977883281605,0.843514135290114,-1.5766433953021,304.254278715762,500
0.11,3.28709537032596,3.26174640655518,0.0774520317663741,4.77874741846655,-0.686411172283807,-2.21363862341852,2.43121344923742,-3.79613385558594,2.98277638072501,0.762148329716589,334.075615744588,500
0.12,3.1420359954786,3.32161903381348,0.149248497065672,5.41284128773956,-0.806823255833796,0.405991493617179,-3.11926853891582,1.7467424814974,-5.18639617419886,-2.96469936035483,362.89450246329,500
0.13,2.89286851558223,3.27880001068115,0.0411897057719769,6.12024014505389,-0.901606138489777,0.610425974454641,2.82803199593279,0.322073568562641,6.17790431121469,-0.198349465211358,390.934095614177,500
0.14,2.80384470243156,3.0963020324707,0.0339351115923441,6.51455342070738,-0.98283418771876,-1.05836910483444,-2.5966423598725,-1.47112439310111,-6.42192824094305,2.76666161495172,417.340552496602,500
0.15,2.64776828437331,2.82526206970215,0.115768448835018,6.58424818210259,-1.03332906287424,1.04622366858708,2.43505549357033,1.36612682105377,6.52332665014556,-0.362108157989736,442.883274414599,500
0.16,2.50541339511841,2.55394983291626,-0.135453308987419,6.56777484601136,-0.87179833585549,-0.292742798244297,-2.49193610139395,-0.258221344429337,-6.62034897143504,2.9706409195491,466.276681406739,500
0.17,2.29915640290063,2.2439661026001,0.0488464789067968,6.40976829460612,-1.00060742557843,-0.368792604693439,2.26991148686992,-2.14609605651869,6.12214149843463,0.182304909186333,487.072099775352,500
0.18,1.78796658812571,1.88513374328613,-0.00580173461686649,6.44632464687514,-0.852021946266387,1.12868820989875,-1.38669430849558,4.71564186216742,-4.47702632085222,-2.46165321525916,505.138416603506,500
0.19,1.6148439496593,1.60389232635498,-0.115264952634857,6.394711869949,-0.606561848399448,-1.5854935547627,0.327440343975977,-6.31923756777272,1.15216914454884,1.29587938643658,519.826349528032,500
0.2,1.22456638443478,1.10743999481201,0.0160642766685144,5.87092889622132,-0.616559645715401,1.11423420842011,0.508235201121456,5.04587939437883,3.06382979922096,-1.12973914543012,531.927167123549,500
0.21,0.860430086537626,0.747390747070312,-0.22797666471394,5.38083302399173,-0.179749814701369,-0.0683700861305448,-0.88749018292922,-1.60387386452795,-5.13938348974362,2.80570172956367,541.206091411881,500
0.22,0.390622393899261,0.445511341094971,0.0901952060463974,5.0657964620791,-0.361817938530514,-0.113571033940694,0.384477112529449,-2.80635961408942,4.23291291338051,0.514147107079732,547.449757683286,500
0.23,0.295184516192299,0.111231327056885,-0.255995747589782,4.69850313327833,0.210288668053699,0.335968911785356,0.199480855466123,4.58639908783619,-1.04167961698091,-1.74940447550266,548.976618927842,500
