t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.01447030554551,0.00577440157318226,0.0311569365774723,-0.176023694602372,-0.144963141214248,972.786603574638,-0.144963141214248
0.02,-0.0144703011712981,0.0923619063528219,-0.027145132179001,-0.522672697254845,-0.144963141214248,972.786603574638,-0.144963141214248
0.03,-0.0145289078977081,0.0048365274906383,-0.0271451848031946,-0.171796769492687,-0.144963141214248,972.786603574638,-0.144963141214248
0.04,0.00489515609699408,-0.0242995335077217,-0.0850955113704749,-0.0550729150230267,-0.144963141214248,972.786603574638,-0.144963141214248
0.05,-0.0142944809565225,0.00524678776034872,-0.0282006741183218,-0.173205604196326,-0.144963141214248,972.786603574638,-0.144963141214248
0.06,-0.0144116856786916,0.044505110406285,-0.027848879358281,-0.29204244786422,-0.144963141214248,972.786603574638,-0.144963141214248
0.07,-0.0242409136409034,-0.0242995072446778,0.0315085211074673,-0.0550730728441635,-0.144963141214248,972.786603574638,-0.144963141214248
0.08,-0.0144702749082541,0.00471945843124228,-0.0271454474973979,-0.171093141032953,-0.144963141214248,972.786603574638,-0.144963141214248
0.09,-0.0142945159679905,0.00471948905072588,0.0304533470573911,-0.0543690761707111,-0.144963141214248,972.786603574638,-0.144963141214248
0.1,0.00501242207590221,0.0245536907927734,-0.0861511320327038,-0.172501554951426,-0.144963141214248,972.786603574638,-0.144963141214248
0.11,0.0147244890758349,0.00512958303817967,-0.144453437224626,-0.0564812764768548,-0.144963141214248,972.786603574638,-0.144963141214248
0.12,0.00495386786669415,-0.0238894614179864,-0.0854479629193711,-0.0571851677938154,-0.144963141214248,972.786603574638,-0.144963141214248
0.13,0.00489531363971289,0.024260880307734,-0.0850964571122835,-0.288522254317967,-0.144963141214248,972.786603574638,-0.144963141214248
0.14,0.0244365998534314,-0.0628549166430372,-0.202404394322007,0.177671691277821,-0.144963141214248,972.786603574638,-0.144963141214248
0.15,0.00501246583579406,0.0247879689574365,-0.0857997313139695,-0.173909390477196,-0.144963141214248,972.786603574638,-0.144963141214248
0.16,-0.0337187374876406,-0.0436064803000382,0.146706845675461,0.061651044589528,-0.144963141214248,972.786603574638,-0.144963141214248
0.17,0.00489538366264827,-0.0232455225350033,-0.0850968774656839,0.0567252773712652,-0.144963141214248,972.786603574638,-0.144963141214248
0.18,0.00518812850785045,-0.0237725017494335,-0.0868542486818804,-0.0571845367228658,-0.144963141214248,972.786603574638,-0.144963141214248
0.19,-0.0144116856786916,0.00512958303817967,-0.027848879358281,-0.173205604196326,-0.144963141214248,972.818648060701,-0.144963141214248
0.2,-0.0240067098733875,0.063226558697569,0.0884047506602355,-0.405248159714811,-0.144963141214248,974.922902497791,-0.144963141214248
0.21,0.00495398602373346,-0.0233628673030467,-0.0854486722257288,-0.0592946329963754,-0.144963141214248,974.922902497791,-0.144963141214248
0.22,-0.0047581072481298,-0.0436065328261263,-0.0274975312103936,0.0609476265223777,-0.144963141214248,974.922902497791,-0.144963141214248
0.23,0.00501253585872944,0.0245538045756007,-0.0858001516673699,-0.289930563093549,-0.144963141214248,974.922902497791,-0.144963141214248
0.24,-0.0144702048942046,0.00495402539164056,-0.0271462880975126,-0.172502291272068,-0.144963141214248,974.922902497791,-0.144963141214248
0.25,0.0146076431901091,-0.0426703216105781,-0.143751634046468,0.0567282221198362,-0.144963141214248,974.922902497791,-0.144963141214248
