t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,0.0633430225462367,0.0728791616803542,-0.3193588423146,-0.405243973200171,0.0633395287657767,-0.0728821981573937,-0.319339415215128,0.4052592822745,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.02,-0.0141185666367417,-0.00440655608669604,0.0293973426892121,-0.0571864197499435,-0.0141183553774355,0.00440723290259906,0.0294000840787571,0.0571850104237615,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.03,0.0339724956634286,0.0339138718571714,-0.201699086637378,-0.287815648798699,0.0339708698489076,-0.0339155004040172,-0.201685288994693,0.287825317591931,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.04,-0.0243581914495825,-0.0339529543955646,0.0901627997854861,0.061651044589528,-0.0243565637725559,0.0339541220483643,0.0901598442317571,-0.0616553667756743,-1.57084426515748,-0.144963141214248,537.942957767007,-0.144963141214248
0.05,0.0246122279486159,0.0147829697837453,-0.14480478803477,-0.172501034246551,0.0246115192489701,-0.014784149636666,-0.14479651845126,0.17250797575277,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.06,0.0149002173966153,0.0342069908961709,-0.144804788047413,-0.289224788740329,0.0148985775523624,-0.0342077051488895,-0.144790922918241,0.289231730112427,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.07,0.0242604851087615,0.0147829697833898,-0.143397094036509,-0.172501034244414,0.0242597764095199,-0.0147841327743346,-0.143388824454617,0.172507908268088,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.08,-0.0433132221224536,-0.00452380371124263,0.146353251470528,-0.0564818497300005,-0.0433130052089423,0.00452588007099058,0.146355958949753,0.0564748337298688,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.09,-0.00487554654741754,0.0147829697830345,-0.0267931088571864,-0.172501034242279,-0.00487625521318059,-0.0147827360403301,-0.0267848394092775,0.172502318461835,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.1,0.228623073383828,0.102308312380376,-1.13629058572687,-0.523376867588901,0.228618168628158,-0.102319272078602,-1.13626549459118,0.523431338897597,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.11,-0.13072131706843,-0.0725078775665935,0.554467199498152,0.293689413550653,-0.130717841009302,0.0725141440491716,0.554453119871457,-0.293715993462831,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.12,-0.0430201030956555,-0.00399618946677338,0.144945557504706,-0.0585955595268848,-0.0430199114754441,0.0039982517754814,0.144948366313334,0.058588611006868,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.13,-0.140433327616876,-0.0530838564624143,0.671071184655069,0.177670229065817,-0.140430782702354,0.0530905885451943,0.671062666664121,-0.177702398915424,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.14,0.0246708517550509,0.0149002173966153,-0.203458704130507,-0.173205604196326,0.0246701374346792,-0.0149014000597305,-0.203450400703671,0.173215357474431,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.15,-0.0534355993051122,-0.0337770829735939,0.206414861487602,0.0609464746290734,-0.0534339800256624,0.033779644549916,0.206411939576224,-0.0609563697495122,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.16,0.0149588412018329,-0.00452380370982078,-0.0868547189365661,-0.0557772798034009,0.0149590580483869,0.00452308660226964,-0.0868520449653041,0.0557814434123173,-1.57084426515748,-0.144963141214248,537.897179932828,-0.144963141214248
0.17,0.0343242384984836,0.0342069908834807,-0.203106780611097,-0.28922478866407,0.0343225986319123,-0.0342086362919653,-0.203092915414936,0.289234524938226,-1.57084426515748,-0.144963141214248,540.949035537333,-0.144963141214248
0.18,0.0144312269534536,-0.004934170347232,-0.0843912544937065,-0.0543681399288434,0.0144314634729186,0.00493347853217246,-0.0843886480771333,0.0543721854449273,-1.57084426515748,-0.144963141214248,540.949035537333,-0.144963141214248
0.19,4.4505923447034,-0.00464105132025594,5.66298867513858,-0.173205604196326,4.45059256207387,0.00442769720547026,5.66299697182462,0.172934129592991,-1.57084426515748,-0.144963141214248,447.340994511489,496.697129272025
0.2,4.34387747623937,0.439883729499645,6.42302611977231,-4.95887953679028,-0.484660693668822,4.33910972851237,-6.20018166953563,5.23483505570415,0.21215601765,216.841970339015,571.264643188369,496.697129272025
0.21,2.78952587996093,-0.0429614792518629,5.8382465763914,-1.11474590924034,-1.95330783670188,-1.99195602831748,-3.36751884765177,-4.89771358284905,2.35059049554263,331.896926628813,643.31590215457,496.697129272025
0.22,1.32152715016822,-0.179926231714591,5.71636373876779,0.0595373347648729,1.0002290468353,0.882241073266081,4.79094361555699,3.11884888391277,-0.983311693287053,446.951882918612,430.97389289956,496.697129272025
0.23,0.220200786539834,-0.0536700945365396,4.42844104924986,-0.171796464258325,-0.0818607985242017,-0.211347285540418,-2.39089876616278,-3.73151540821877,2.5329863775218,490.898603623468,375.84364733367,496.697129272025
0.24,0.239273064805066,-0.0338357067837078,4.54891619293187,0.061651044589528,0.0229138103899889,0.240564776906708,1.12109110887575,4.40903550759307,-0.235442556409513,485.710449087351,441.644706023533,496.697129272025
0.25,-0.598285253243336,-0.101174918740369,2.28006541156504,0.87801275557094,-0.188787436482127,0.576663604068325,0.283572946237454,-2.42676555606897,-2.65768748096141,393.849595400243,488.762304700315,496.697129272025
0.26,0.678892987127687,0.00524683065033889,5.07680143772266,-0.8784801204994,-0.360240973754402,0.57545604352679,-3.4679851767537,3.81034368187334,0.567053303408246,461.905975384,524.746734133321,496.697129272025
0.27,0.171523486173538,-0.0532011040704851,4.83866653834288,-0.1739101741696,0.177454406926848,0.0275789275658609,4.81217998202932,-0.534661050119624,-1.7173745817975,490.898603623468,535.792925493639,496.697129272025
0.28,-0.0242409438433865,-0.0326632306578993,4.07792524675703,-0.0621184093321816,0.0378294095076589,-0.0149481026130808,-3.4308378690074,-2.20514954855699,2.12682188926538,503.716397162384,532.709025405172,496.697129272025
0.29,-0.161205696271832,0.00553994966723662,3.31648010807488,0.0595373348225526,-0.0542668489432314,-0.151898244422291,1.27772521576784,3.06104610786659,-0.377478172202336,511.956407294545,524.774200833462,496.697129272025
0.3,-0.278101565743587,0.0438603776333129,3.25465888054458,-0.288520218739933,-0.140883477224384,0.243754096253454,1.43901474763007,-2.9334765895491,-2.77395143453821,519.891231866255,509.852152854826,496.697129272025
0.31,-0.249082781694137,-0.082630254774756,2.96420468806833,0.530659772236777,0.140235000660842,-0.221820052588316,-1.95586506428392,2.28969453791338,0.884075447701052,516.839376261752,493.991659278683,496.697129272025
0.32,-0.297056596393975,-0.062854490824582,3.84119804141179,0.529250632305504,-0.277276872313547,0.123736997531083,3.64486890751483,-1.32281490472899,-1.78201850486503,506.768252766889,477.821402357523,496.697129272025
0.33,-0.0144703094831984,0.0244949803415305,3.55074384894408,0.297212263301987,0.0126188639626807,0.0254981997553331,-3.56300114098387,0.0337621032963903,1.64483041643536,498.833428195178,469.840799952391,496.697129272025
0.34,0.171230367131587,0.0634016463480493,4.19558500243212,-0.288520218727105,0.182511176045698,0.0054109154565089,3.78147420442191,1.84027994352471,-1.18653967004913,488.762304699372,464.912053151818,496.697129272025
0.35,0.269171205934682,-0.111824910239626,4.78071646934219,0.412526877910832,-0.132136504913389,-0.259803565648559,-3.90407631369978,-2.78991335386009,2.2773406775841,480.827480128605,472.892655556895,496.697129272025
0.36,0.366525806686365,0.00501233542424362,4.66481633113207,-0.0557772798034009,0.155000743771916,0.332176248253316,1.8636771217462,4.27671954820731,-0.422916069692871,477.775624524101,480.827480128605,496.697129272025
0.37,0.346750042754257,-0.0630303622514232,4.54891619289986,0.295803123444515,0.126409731159779,-0.328981760259953,0.555233730919892,-4.52458324289816,-2.95455250327819,480.827480128272,496.697129272025,496.697129272025
0.38,0.297779623334082,0.0344414861134865,4.90154353649758,-0.525490577375109,-0.104121886658472,0.281100609670939,-2.6878897500046,4.1323743875539,0.46988799508124,480.827480128605,498.833428195178,496.697129272025
0.39,0.268584967885703,-0.00469967512529589,4.54610080498635,-0.289929358656246,0.229952258529719,-0.138859391895288,4.00408480497119,-2.17218701697326,-2.13154669419815,490.898603623468,509.820108371392,496.697129272025
0.4,0.0343828623061627,-0.0339529543955646,4.31254091110647,0.061651044589528,-0.0268217852288461,-0.0401942305522756,-4.23621873379215,-0.810099253631542,1.77404156135092,498.833428195178,514.661877287488,496.697129272025
0.41,-0.0534355993072179,-0.0725665013875642,3.61080545900368,0.411822307962869,-0.0898544521854591,0.00688751184419623,2.66896952109495,2.46659996180427,-0.711221217411997,501.885283799682,511.956407294545,496.697129272025
0.42,-0.0536700945349393,-0.0722147585242904,3.66840360465939,0.292280273599849,0.0852993263592302,0.0286264793289785,-1.41560702940516,-3.39686171389303,2.8262464343192,503.716397162384,503.716397162384,496.697129272025
0.43,-0.0536114707232262,0.0243777327280748,3.72564982674086,-0.171796464321769,0.0354166763344347,-0.0470544650749606,-0.975108164135098,3.59988120982968,0.218445530654433,503.716397162384,493.991659278402,496.697129272025
0.44,-0.0244168152678453,-0.0240650724217708,3.60974968857523,0.295803123410658,0.000468962440795348,0.0342795661104145,2.2849907206245,-2.81009069402544,-2.37712917317972,501.885283799682,488.762304700315,496.697129272025
0.45,0.0150760888133346,-0.0239478248148365,3.61080545901647,0.295098553496552,-0.0209631264131908,-0.0190087900260441,-3.3982791268703,1.25566643461412,1.2984009629569,496.697129272025,485.669249045431,496.697129272025
0.46,0.277827987956524,0.0927135494169583,3.67192283973347,-0.524081437441378,0.275265153490994,-0.100066419997123,3.68455708071262,0.426283723589677,-1.59738294272089,490.898603623468,477.775624524101,496.697129272025
0.47,0.151806346026218,-0.0534355993066848,4.60545856804916,0.179079368982457,-0.118719554371182,-0.108656326907384,-4.3072080115081,-1.64020644676606,1.9735111706316,488.762304699705,485.710449095811,496.697129272025
0.48,0.220318034155902,0.063518893956656,4.60475472101978,-0.406653113044189,0.185578792341596,0.134666988890496,2.51117583516343,3.88112467204981,-0.662362438325885,485.710449095811,488.762304700315,496.697129272025
0.49,0.181469991937449,-0.102288771098685,4.42703335531967,0.53136434216124,0.0800674173053163,-0.192311100440702,-1.05214358515979,-4.33289352159045,3.02283207170768,490.898603622336,496.655929221746,496.697129272025
0.5,0.239390312407787,-0.0628544908133857,4.31359668163317,0.0595373346761222,-0.116642442254923,0.21829555505075,-0.942153688769057,4.20987024179557,0.233969889936819,488.762304700315,496.697129272025,496.697129272025
0.51,0.200307774982575,0.0245536041428917,4.2552946890035,-0.290633928589255,0.118443757986492,-0.163392657083827,3.11093854118078,-2.9178866262596,-2.39237740744681,490.89860362419,498.879206028767,496.697129272025
0.52,0.0638120129971835,-0.0337770829703941,4.3121889875965,0.061651044589528,-0.0680186752920059,-0.0242141311688501,-4.25814758106348,0.683340247556593,1.4259706983344,496.697129272025,501.885283799682,496.697129272025
0.53,0.00501233542566465,-0.0240064486183564,3.84330958240758,0.178374799034815,-0.00625963340466666,0.0237118129067421,3.51688545506854,1.56024447157615,-1.10686227654577,503.716397162384,501.839505964782,496.697129272025
0.54,0.0440948728636191,0.0839395197513315,4.07933294069512,-0.528308857064436,-0.0919680074845582,0.0230669978164289,-2.32480660852526,-3.39342625121724,2.41215102328656,496.697129272025,496.697129272025,496.697129272025
0.55,-0.0333667163312104,0.0438017538268742,4.48568727138269,-0.288520218739914,0.0333402700757498,-0.0438218870921098,0.915859769402878,4.40066302914182,-0.269421267955467,496.697129272025,493.991659279332,496.697129272025
0.56,0.00542270205982685,0.0244363565377332,4.31148514064969,-0.0550727098789311,-0.0208080510957881,-0.0139128080581865,1.61438597776869,-3.99821147967442,-2.77060725307578,496.697129272025,493.950459227972,496.697129272025
0.57,-0.0432545983010937,-0.00487554654670919,4.42738527878608,0.063060184493365,0.029395122959533,-0.0321038622989826,-3.29533152817953,2.95744942696676,0.853624999708878,498.833428195178,490.866559139116,496.697129272025
0.58,0.0642810034293496,0.0342656146999678,4.48779881239525,-0.173205604196326,0.0457918632003467,-0.0566505517827624,4.19898549175048,-1.59337980467,-1.97205384436825,490.898603623468,485.669249045131,496.697129272025
0.59,0.170878624290846,0.0340897432727457,4.31430052860828,-0.171796464288239,-0.172757221379466,0.0227278968930295,-4.2935299931002,-0.456402535751796,1.6368994936638,490.898603623468,490.898603623468,496.697129272025
0.6,0.122494442948775,-0.0338943305908804,4.60510664456784,0.061651044589528,0.0849990570166405,0.0944927219727349,3.91445805705224,2.42648432484545,-1.00250237863173,490.898603623468,490.944381457501,496.697129272025
0.61,0.112665184787939,-0.160150467757675,4.42949681977976,0.645974386729442,0.10058557214287,-0.168000472805865,-2.38938049292859,-3.78531185568135,2.72334386268821,493.950459227972,493.950459227972,496.697129272025
