t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.014646180903063,-0.00481692273853451,0.0318608072176134,-0.0550727098577375,-0.0146459499708452,0.00481762484693,0.0318634472765366,0.0550711824395285,-1.57084426515748,-0.144963141214248,-133.205867497585,-0.144963141214248
0.02,0.0246708517550509,0.0537482596056309,-0.145156711533001,-0.289224788695792,0.0246682751231468,-0.053749442224108,-0.145142846403427,0.289231746938527,-1.57084426515748,-0.144963141214248,-133.205867497585,-0.144963141214248
0.03,0.0343242385009454,0.0342069908884042,-0.203106780625875,-0.289224788693656,0.0343225986343739,-0.034208636296889,-0.203092915429713,0.289234524967814,-1.57084426515748,-0.144963141214248,-130.154011893082,-0.144963141214248
0.04,0.0146657221711775,-0.0048169227393343,-0.0854470249523095,-0.0550727098545334,0.0146659530697147,0.00481621968309272,-0.0854443847585947,0.0550768059817148,-1.57084426515748,-0.144963141214248,-130.154011893082,-0.144963141214248
0.05,0.0246708517550509,0.0149002173966153,-0.145156711533001,-0.173205604196326,0.0246701374346792,-0.0149014000597305,-0.145148408173158,0.173212562572372,-1.57084426515748,-0.144963141214248,-130.154011893082,-0.144963141214248
0.06,0.0149002173966153,0.0342069908873379,-0.086502795445643,-0.289224788687249,0.0148985775523629,-0.0342077051400565,-0.0864889303834644,0.289228935157288,-1.57084426515748,-0.144963141214248,-130.154011893082,-0.144963141214248
0.07,0.0244363565285465,0.0147829697833631,-0.144100941034866,-0.172501034244254,0.0244356478291028,-0.0147841412052959,-0.144092671452165,0.1725079420092,-1.57084426515748,-0.144963141214248,-130.154011893082,-0.144963141214248
0.08,-0.0143530618719766,-0.00452380370682611,0.0304531132291694,-0.0564818497565404,-0.0143528449917421,0.00452449176391202,0.0304558208415694,0.0564803898192571,-1.57084426515748,-0.144963141214248,-130.154011893082,-0.144963141214248
0.09,0.0147829697830078,-0.00452380370664849,-0.0861508719451981,-0.0557772798034009,0.0147831866297638,0.00452309503008518,-0.0861481979747449,0.055781409671045,-1.57084426515748,-0.144963141214248,-128.049757453278,-0.144963141214248
0.1,-0.0433132221057514,-0.053083856464187,0.146353251398911,0.177670229071905,-0.0433106773028251,0.0530859327681366,0.146344734010886,-0.177677244802982,-1.57084426515748,-0.144963141214248,-130.121967409752,-0.144963141214248
0.11,0.0243777327201434,0.0146070983617078,-0.143749017526953,-0.0550727098470574,0.0243770324517551,-0.0146082669735133,-0.143746377266248,0.0550796008762971,-1.57084426515748,-0.144963141214248,-128.017712969929,-0.144963141214248
0.12,0.0343242384993459,0.0344414861134865,-0.203106780616273,-0.173205604196326,0.0343225873914573,-0.0344431315217017,-0.203098477189842,0.173215340603794,-1.57084426515748,-0.144963141214248,-130.12196740979,-0.144963141214248
0.13,-0.0238892010013993,-0.0336598353598349,0.0880512588064467,0.0602419046728885,-0.0238875873765582,0.0336609805303373,0.0880483708070041,-0.060246125636837,-1.57084426515748,-0.144963141214248,-130.154011893082,-0.144963141214248
0.14,4.53846943012342,0.015017465011085,4.66657594864884,-0.173910174155715,4.53846870499583,-0.0152350317868643,4.66658428025572,0.173686465946118,-1.57084426515748,-0.144963141214248,-73.2811567746318,2033.91679726065
0.15,4.52027650897463,0.0155450792771744,5.59659244196425,-1.11615504914202,4.52027575857499,-0.0157617739134973,5.59664594217894,1.1158867563819,-1.57084426515748,-0.144963141214248,-0.144963141214248,2033.91679726065
0.16,4.55812794645882,-0.0625027480032161,6.89472091291375,-0.646441751442956,-4.52023010904938,0.589878573132045,-6.9163085033084,0.346034813339175,1.4273206426606,229.964949438382,-48.8861490025664,2033.91679726065
0.17,4.61657588119337,0.0250225945868101,7.95119524947115,-1.7011829611765,4.55038678723953,-0.779345291621208,8.1223295501146,0.378539353231541,-1.73500055888144,451.834851885817,-0.369274526972039,2033.91679726065
0.18,4.51969027088392,0.0242604851173777,9.64863958108873,-1.93392590015313,-3.355490012345,-3.02801510777503,-5.8250763304302,-7.93125468622064,2.31030693079499,650.815837292984,-240.652547761669,2033.91679726065
0.19,4.68420821223042,0.131796086865018,10.1252613031268,-2.87405706523367,-4.58836407724311,0.951888585237131,-10.472522149805,-1.05233088553929,1.3943697297935,807.986400925581,-295.33264463078,2033.91679726065
0.2,4.45141307798759,-0.101819780654576,11.994092377593,-4.28390152788806,-4.43840265382926,-0.355003578986064,-11.7308357505467,-4.95959240831043,1.62774134903771,686.82773343262,-145.478904795576,2033.91679726065
0.21,4.55824519406923,-0.0236547057862928,12.8177106672674,-4.7557285352818,-1.18999391671445,-4.40023559284541,1.17394447124445,-13.6210320838587,2.87228260281952,896.795399022491,-43.4324830405437,2033.91679726065
0.22,4.45123720657233,-0.179867607908987,14.5755685324186,-4.4027389921659,3.30757653328259,2.98425912112656,8.39227334578338,12.7043715612391,-0.877126302543776,1095.77638443585,-252.614295793934,2033.91679726065
0.23,4.57749334375697,-0.0725078775768698,15.2829347604105,-5.1087180784116,-2.33358777962118,-3.93866357782088,-3.64406555313463,-15.6967474828422,2.59088057941532,1259.96621595836,-22.7958354399537,2033.91679726065
0.24,4.51898678521774,-0.0439580839776603,16.7492826625978,-5.45677563193455,-4.01811371000593,2.06831721251406,-17.3613561658458,2.98298208032192,1.08569269567894,1448.8760778771,-19.9896542383402,2033.91679726065
0.25,4.53841080632233,0.0446224871139501,17.9813668239312,-6.0474401036211,-2.85847590663861,3.52537647698316,-16.1212913901461,10.000252425697,0.691140796294448,1610.92961047641,162.038273289065,2033.91679726065
